beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,dV_dF,dV_dK,dV_dBeta,dV_dRho,dV_dVolvol,dV_dVatm,volatility,d2V_dF2,d2V_dK2
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,-0.0521821668375555,0.051597765791481606,0.0012640984647926956,0.007909044658777065,0.018914709791484352,0.8826746759975111,0.01932018493888839,-1.7225804116449694,0.2708856504070582
0.25,-0.15,0.22999999999999998,0.017,0.020132667276589675,0.5,0.625,0.22314355131420976,1.0,0.0,-0.05854557093287749,0.05780771951680031,0.0016747813309792026,0.00935284047431928,0.030058679552358303,0.8490957906144815,0.0212916869816959,-1.816852224223453,0.1011812855722383
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.21915375486569744,0.6361883037736549,-0.0019865998880652658,-0.00010160647323509409,5.675928824167009e-05,0.8024012969690131,0.01862759061198882,10900.724767282098,-85.79942312181286
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.30147621100928834,0.5806919105288966,-0.0014706208195658377,-7.875409699376057e-05,4.293485358908278e-05,0.865335702399106,0.019061581839232976,11789.492992964055,-70.36038418561928
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.3764585611992777,0.5342288892512537,-0.000906703427616673,-5.06307218373081e-05,2.687193176309499e-05,0.9227173374329323,0.019459295843209067,12600.372134574654,-62.484739604684584
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.44505819862816764,0.4948272527838249,-0.000308585643149506,-1.790598572193325e-05,9.232194869701615e-06,0.9752933126036534,0.01982644362947368,13343.701144030716,-58.703042427055145
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.5080944717045233,0.46103677700239243,0.00031352723889321865,1.8847864241555712e-05,-9.423215679982277e-06,1.0236930074458694,0.020167525477272148,14033.114947853419,-43.954138782885735
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.5662634743053285,0.43177024684088083,0.000951998747195093,5.914076867119533e-05,-2.862022424610089e-05,1.0684449361711423,0.020486143009792557,14675.691217824748,-31.672548732165424
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.6201553201523602,0.40619883012737995,0.0016010739574412458,0.00010255050281182676,-4.79603683156693e-05,1.1099941207501351,0.02078521869012042,15260.674668393647,-33.245011681831066
0.25,-0.15,0.22999999999999998,0.02,0.07197903672426977,0.01,0.0125,0.22314355131420976,1.0,0.0,-0.6702708700567772,0.38368097227126086,0.002256398574929097,0.00014871850972930645,-6.710826686018301e-05,1.1487161003659319,0.021067153278800998,15811.102427321088,-29.065638784686602
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.081,-0.2876820724517809,1.0,0.0,0.017537959639073536,-0.010577717885409508,-0.0026484961203332436,-0.0028381553392187175,0.0044796632618637755,0.952053922330387,0.020078352597062567,5.001012654595004,0.45952589563293567
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,0.011370725348945777,-0.006648812231903358,-0.0018655019785873694,-0.002094364442289942,0.0027548817185807373,0.9686611996892469,0.020011385863397797,5.158660707110044,0.5589750001135304
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,0.004689160293340437,-0.0019866507307543784,-0.0011025837222400359,-0.0012908781786558077,0.0013575185073277929,0.9831415802991073,0.019977657647937744,5.299354157750823,0.6473635832545109
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,-0.0023789614825400866,0.0032406778782720284,-0.00036152625337848576,-0.0004392647877382583,0.0003463940002890187,0.9950829235258474,0.01998218925397275,5.404056260553265,0.708877237230344
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,-0.009670126453702138,0.008845716730405956,0.0003550361497850485,0.0004454437964318547,-0.0002351160169333788,1.0041790588291577,0.020028628393539413,5.461463947601194,0.7295476376169006
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.11957142857142858,0.10178269430994238,1.0,0.0,-0.01699925453103108,0.014629841489821379,0.0010441862235976984,0.0013459229286638674,-0.00036472084033456476,1.0102885474386203,0.0201191255880588,5.50310682939762,0.7522585098709107
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.024179361637899358,0.020398330693378628,0.0017033494892348955,0.002244272594154051,-4.396259398187219e-05,1.0134647891735238,0.020254303232878836,5.493885905571268,0.7398590238725793
0.25,-0.15,0.22999999999999998,0.02,0.0347757795751225,0.108,0.135,0.22314355131420976,1.0,0.0,-0.031041884886893356,0.025977299401076022,0.0023308258378929025,0.0031238689378321194,0.0007028509198259147,1.0139488819740916,0.0204333516003776,5.451053227152087,0.7039788657516852
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.03986660332694185,-0.03635718512928442,-0.002569793291357092,-0.00485568267191705,0.011376706823135185,0.9283829151621181,0.021179480567260222,-197.65766967987423,0.34476087054111165
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.03254477342620662,-0.030168263389505543,-0.0018310578192570759,-0.0037344214179335644,0.007025923697001613,0.9535511397845697,0.020687273439619302,-202.88048074087672,0.49763498442186604
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.18392857142857144,-0.11332868530700324,1.0,0.0,0.023029739860001393,-0.02167926757206635,-0.001093052665740446,-0.0023878101440555355,0.00334389999717688,0.9764494103906007,0.020303006350562588,-207.6125853119738,0.6537956778533005
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,0.011465110128139224,-0.011061400873826314,-0.00036055036733984025,-0.0008345412173815792,0.0007565893050953676,0.9938818235424862,0.02005981228230968,-211.20564909377362,0.7811292399000406
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.21335714285714286,0.03509131981126998,1.0,0.0,-0.0014720743839113169,0.0010025441725536436,0.00035403016976354174,0.0008564158514301479,-0.000351075592208705,1.002810888495187,0.01998465536897225,-213.0500089247926,0.8457684172831219
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.2280714285714286,0.10178269430994238,1.0,0.0,-0.014647589977504061,0.013386906637412129,0.0010340347501858194,0.0025742244377791046,0.00019983781990307037,1.0018681122561657,0.020090895970720765,-212.8733316964211,0.8241979546666293
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.2427857142857143,0.16430305129127634,1.0,0.0,-0.026863069616641415,0.02490413760115283,0.0016660380089406068,0.004203305814520775,0.0022900645268997266,0.9922058903655273,0.02037429056606358,-210.91066925112472,0.7315603881991638
0.25,-0.15,0.22999999999999998,0.02,0.029572175387431104,0.20600000000000002,0.2575,0.22314355131420976,1.0,0.0,-0.03729483476359591,0.0347337401289542,0.002245692031638269,0.005663776045383706,0.005570027019480284,0.9768443682417471,0.02081541688703941,-207.76972257848465,0.6011571462870405
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.05061715943820593,-0.04824583083491098,-0.002497011226260115,-0.006344541565728168,0.01920101307811839,0.9063323357441644,0.02251427308039586,16.317167612653897,0.1928137935555938
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.24971428571428575,-0.19671029424605427,1.0,0.0,0.044018054997312456,-0.04240207890817581,-0.001793994248294739,-0.005073533190791402,0.012222190471505856,0.9365314508277822,0.02152376153658818,17.010411287069317,0.35419311037089085
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.27142857142857146,-0.11332868530700324,1.0,0.0,0.033432015391183116,-0.03249384041990219,-0.0010822068484406255,-0.0033804472172882516,0.005875842454955427,0.967935465633063,0.020702317391908504,17.776973757982805,0.5642589350518287
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.018190705817569396,-0.017884526989643778,-0.0003599242293095273,-0.0012212629033059308,0.0012504340375640854,0.9929906921030129,0.02014707931072521,18.43094889110945,0.7738885468029328
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.3148571428571429,0.03509131981126998,1.0,0.0,-0.0005435686166528108,0.00026086656403283287,0.0003533392328725071,0.0012682568051314291,-0.00037027845373183155,1.0017472226730995,0.01995183404651219,18.68213991382761,0.8705200556531877
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.33657142857142863,0.10178269430994238,1.0,0.0,-0.019417512668121046,0.018610359302417584,0.0010209502687708039,0.003753605495870893,0.0015765141414547656,0.9899544173991304,0.020159879199312763,18.390441476147128,0.7912815419582202
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,-0.035076293112746904,0.033827279979828095,0.0016186407630902622,0.005914806835288777,0.006379710499465618,0.9640055269669046,0.02073676059177708,17.73534009422635,0.6014365749012036
0.25,-0.15,0.22999999999999998,0.02,0.026826347968311518,0.30400000000000005,0.38000000000000006,0.22314355131420976,1.0,0.0,-0.04631643797248157,0.044705060687678704,0.0021513542579343348,0.007639969903244781,0.012739074895656843,0.934466861009231,0.021597090807655813,17.011988035381105,0.40614633847523457
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.056228414294394326,-0.054453290158701935,-0.0024407521212466143,-0.007459037953266856,0.027097443240642338,0.8897260985255007,0.02398044581164194,-5.70847297552448,0.09476813590093562
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.33021428571428574,-0.19671029424605427,1.0,0.0,0.051113349094289766,-0.049911298924868924,-0.001759311109988948,-0.00615198605599665,0.017813162681012962,0.920331381937256,0.022472511318457795,-5.772643274151923,0.2344008627417646
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.35892857142857143,-0.11332868530700324,1.0,0.0,0.040799023674412495,-0.04010070599516401,-0.0010701244890221062,-0.004264467483999779,0.008796910345998388,0.9578364336057521,0.02116434367391536,-5.7887878256968675,0.46473939658021335
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.3876428571428572,-0.03636764417087483,1.0,0.0,0.02286217836106301,-0.022635262084924623,-0.00035924296870604167,-0.0015988250445797547,0.0018232238115090116,0.9914022189999594,0.020243881862511238,-5.724316963609811,0.7485077375081375
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.41635714285714287,0.03509131981126998,1.0,0.0,-0.001636323565244797,0.0014192824257116244,0.0003525518314784204,0.0016797618331010344,-0.0002925436629053202,0.9998643621389469,0.019930020367035877,-5.649025816976675,0.8798239404178592
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.4450714285714286,0.10178269430994238,1.0,0.0,-0.025553754576011563,0.024950483270773503,0.0010047890817987959,0.004851078646422868,0.003648734890615568,0.9744091216193351,0.020319951002998056,-5.645977244743453,0.7191854938646773
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.47378571428571437,0.16430305129127634,1.0,0.0,-0.042633191252457805,0.04171970926693765,0.0015686200220688118,0.007328168502573895,0.011518867956694656,0.9334203424082865,0.021295748869064466,-5.648746722335605,0.45125256468755154
0.25,-0.15,0.22999999999999998,0.02,0.02501460354015227,0.402,0.5025000000000001,0.22314355131420976,1.0,0.0,-0.05270755715518084,0.051546131065826666,0.0020696797435604264,0.009106261269348215,0.020660790720633537,0.8967745341453837,0.02264871083449422,-5.613537859923759,0.24854365352892815
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.375,-0.2876820724517809,1.0,0.0,0.059174152834684524,-0.05774961681082047,-0.0024020765272692035,-0.00832808159587084,0.03475213727552329,0.8791756236220527,0.025514724252773187,-1.2380790836985511,0.0379449558194109
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.4107142857142857,-0.19671029424605427,1.0,0.0,0.05562586440077677,-0.05466984181057772,-0.0017300489339733272,-0.007026607521526396,0.02348644330407712,0.9068076017512694,0.023495625378916453,-1.171521213372273,0.14806513503196547
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.4464285714285714,-0.11332868530700324,1.0,0.0,0.04635861049206991,-0.045803727706239535,-0.0010577222639418515,-0.005044231293077628,0.011971134715460519,0.9473134077522816,0.02167766591712636,-1.0074580059082905,0.3726071895471251
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.02664481814351749,-0.026463814499859767,-0.0003584565214098667,-0.0019663999109575947,0.0024695212402781053,0.9893347516221063,0.02034987306101502,-0.7232270338164426,0.7180474779010438
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.5178571428571428,0.03509131981126998,1.0,0.0,-0.0035261690164989368,0.003351320636710766,0.0003516062718755819,0.0020893351215800493,-0.00011850508421784589,0.9973365614271423,0.019919207538905054,-0.5730138585846589,0.880622302520162
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.5535714285714286,0.10178269430994238,1.0,0.0,-0.031574982850557376,0.031098755605642587,0.0009867029172883068,0.005846056239794395,0.006262101073795101,0.9567131696239239,0.020562251539046634,-0.7690653669456538,0.6273598821614839
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,-0.048417193136696124,0.047707990799477344,0.0015225511337813025,0.008467675585016599,0.01712059876160521,0.9048559233490461,0.022002319916434167,-1.000990956789849,0.32125021956952565
0.25,-0.15,0.22999999999999998,0.02,0.023685989706067292,0.5,0.625,0.22314355131420976,1.0,0.0,-0.05656216936489322,0.05566638666687496,0.0020085386513712944,0.010211481760863395,0.028540388368608616,0.867816724384185,0.02386694133788165,-1.1242118347354335,0.14464873743236242
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.006664065393263696,0.04895935054941014,-0.0006791749714712969,-0.0002904711107060143,0.00027717898549300957,0.997623482261456,0.004882337539232729,1874803.810461567,-2.576064361825558
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.011669012284221125,0.04750274626777462,-0.0004754998738504268,-0.00021026348891173274,0.00017919713109215696,1.0110042938243913,0.004916748014247422,1899950.6221778481,-1.3530843112619093
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.016585092934423562,0.046644042274446296,-0.00027986237806365555,-0.00012759106618465132,9.592686367465575e-05,1.0233042302409956,0.004950340613946529,1923065.309425431,-0.8933825901280555
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.02140717880738663,0.046251394034135807,-9.156963815676322e-05,-4.2934039136410806e-05,2.803582713206687e-05,1.0345922278609532,0.004983493086883226,1944278.5402501437,-0.4770489558936219
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.02612861255482657,0.04622440521826017,8.993251456035356e-05,4.326801156945281e-05,-2.4047056880471818e-05,1.0449271217391476,0.005016500925634076,1963701.007356988,-0.2587440104952803
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.030741939029133025,0.046484796645889795,0.0002650970155199106,0.00013060860119123996,-6.010014708124345e-05,1.0543613145758135,0.005049596249711124,1981430.8787474697,0.7642169935375035
0.25,-0.15,0.25,0.005,0.015825812571545403,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.0352394367159059,0.04697031028011444,0.0004343038663076615,0.0002187103319631345,-8.008483286248147e-05,1.0629432938003003,0.00508296127946497,1997558.533514687,0.7118578759821078
